id,title,classification,verified_by,soc_code,soc_resolved_via,onet_occupation_title,job_zone,oes_employment,onet,careeronestop,bls_ooh,bls_oes,flags,note,primary_industry,source_url,created_at
4965c22b-d8f4-416e-a17b-fa254dd7c675,Vintage Fashion Authenticator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2023.00,onet_url,"Umpires, Referees, and Other Sports Officials",,15780,yes,yes,yes,yes,"industry: O*NET SOC 27-2023.00 maps to Sports & Fitness, row has Supply Chain & Operations",,Supply Chain & Operations,https://www.onetonline.org/link/summary/27-2023.00,2026-04-22T02:52:30.47108+00:00
497659e6-c76c-4072-88c0-31623ef608af,Street Performance Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2041.00,onet_base,Music Directors and Composers,4,12540,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Arts & Performance,https://www.onetonline.org/link/summary/27-2041.03,2026-05-27T02:16:52.198859+00:00
498ecb55-c136-492b-a034-32455a8c716e,Lab Animal Scientist,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 25-3093.00 is not in the O*NET taxonomy, and neither is its base",Science & Research,https://www.onetonline.org/link/summary/25-3093.00,2026-05-09T01:56:11.817026+00:00
49901fcb-f247-48c7-83e5-dbfb740fc7fb,Real Estate Appraiser,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH,13-2023.00,onet_url,Appraisers and Assessors of Real Estate,4,,yes,yes,yes,no,"industry: O*NET SOC 13-2023.00 maps to Business & Finance, row has Hospitality & Events",,Hospitality & Events,https://www.onetonline.org/link/summary/13-2023.00,2026-04-22T02:52:33.86077+00:00
49a2aa23-bdf6-43e9-aa93-23f631b4bd5a,Cross-Country Skiing Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/27-2022.00,2026-07-04T03:42:41.879227+00:00
49a44361-b4a1-4dfa-987f-e8aa54a829c1,Early Childhood Administrator,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,25-2011.00,onet_url,"Preschool Teachers, Except Special Education",3,478780,yes,yes,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-2011.00,2026-04-22T02:52:30.082186+00:00
49a5e092-e082-4660-9c66-cc86d47b5a14,Brand Storyteller,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3042.00,onet_url,Technical Writers,4,45500,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-3042.00,2026-06-22T02:44:55.073926+00:00
49bb3a2e-aec7-4825-9cef-bc1dc8732fdc,Data Scientist (Academia),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-2021.00,onet_url,Mathematicians,5,2030,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/15-2021.00,2026-04-22T02:52:33.087307+00:00
49cf5461-4063-4716-843e-e60af5a6208a,Zoning Administrator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-3051.00,title_exact,Urban and Regional Planners,5,44230,yes,yes,yes,yes,"industry: O*NET SOC 19-3051.00 maps to Science & Research, row has Gaming & Esports",,Gaming & Esports,https://www.bls.gov/ooh/business-and-financial-operations/urban-and-regional-planners.htm,2026-04-22T02:52:29.206458+00:00
49d99138-e0f2-4f2f-a237-4787294714fc,Theater Historian,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2022.00,onet_url,Coaches and Scouts,4,248950,yes,yes,yes,yes,"industry: O*NET SOC 27-2022.00 maps to Sports & Fitness, row has Arts & Performance",,Arts & Performance,https://www.onetonline.org/link/summary/27-2022.00,2026-04-28T07:56:53.822247+00:00
49dc7830-0a0e-4f37-9288-1a6dbebc754e,Social Enterprise Consultant,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,onet_url,Management Analysts,4,898280,yes,yes,yes,yes,,,Supply Chain & Operations,https://www.onetonline.org/link/summary/13-1111.00,2026-04-22T02:52:30.47108+00:00
4a198d53-73ae-4cd1-b93a-11046a6abbc2,Foley Sound Artist,VERIFIED,O*NET+CareerOneStop+BLS OES,27-4014.00,onet_url,Sound Engineering Technicians,3,13080,yes,yes,no,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-4014.00,2026-06-22T03:26:01.559805+00:00
4a1fa863-1545-4ab7-a98e-f6abed2c0ef4,Ethics Officer (Government),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1041.00,title_exact,Compliance Officers,4,417070,yes,yes,yes,yes,"requirements: text implies level 5, O*NET Job Zone 4 implies 3",,Law & Government,https://www.bls.gov/ooh/legal/compliance-officers.htm,2026-04-22T02:52:34.05043+00:00
4a223be3-d160-42df-baa7-85a8ed61b615,Personal Fitness Coach,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9031.00,onet_url,Exercise Trainers and Group Fitness Instructors,3,322930,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/39-9031.00,2026-04-22T02:52:33.295118+00:00
4a287a17-a119-4ecb-813d-587562389258,Esports Nutrition Specialist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1031.00,onet_url,Dietitians and Nutritionists,5,77570,yes,yes,yes,yes,,,Gaming & Esports,https://www.onetonline.org/link/summary/29-1031.00,2026-08-13T02:27:04.266636+00:00
4a290184-dbaf-4e2e-96fe-6ff023b37e9b,Research Lab Manager,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 19-4011.02 is not in the O*NET taxonomy, and neither is its base",Science & Research,https://www.onetonline.org/link/summary/19-4011.02,2026-05-15T02:07:38.186914+00:00
4a3a1823-bb2a-402e-9323-d875c8d81043,Nonprofit Program Coordinator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,11-9121.02,onet_url,Water Resource Specialists,4,108690,yes,yes,no,yes,"industry: O*NET SOC 11-9121.02 maps to Science & Research, row has Social Impact & Nonprofit",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/11-9121.02,2026-04-23T06:31:36.243953+00:00
4a3b62ce-4998-4adc-9fba-58171b093e2a,Fitness Director (Gym/Facility),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9032.00,onet_url,Recreation Workers,4,331490,yes,yes,yes,yes,"industry: O*NET SOC 39-9032.00 maps to Hospitality & Events, row has Sports & Fitness",,Sports & Fitness,https://www.onetonline.org/link/summary/39-9032.00,2026-06-21T02:42:17.061131+00:00
4a4104db-71bb-4b79-8e81-2a56905bddc6,Laboratory Pathologist,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""medical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",Science & Research,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/medical-laboratory-technologists-and-technicians.htm,2026-04-22T02:52:34.239097+00:00
4a50cacc-4a20-4709-9c51-5091787438da,Experience Architect (UX/UI),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1024.00,onet_url,Graphic Designers,4,197830,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1024.00,2026-05-26T02:08:50.608297+00:00
4a5c6498-7838-4ce4-822b-89c3414fada5,Affiliate Marketing Manager (Influencer Brand),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-2011.00,onet_url,Advertising and Promotions Managers,4,21470,yes,yes,yes,yes,"industry: O*NET SOC 11-2011.00 maps to Marketing & Communications, row has Entrepreneurship",,Entrepreneurship,https://www.onetonline.org/link/summary/11-2011.00,2026-07-11T03:18:42.177519+00:00
4a6fed42-707f-4245-be52-b57454d8f83a,Videographer (Commercial),UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""film-and-video-editors-and-camera-operators"" matches no O*NET occupation title",Media & Journalism,https://www.bls.gov/ooh/arts-and-design/film-and-video-editors-and-camera-operators.htm,2026-05-14T02:11:47.587547+00:00
4a753f10-4be1-4758-a2ac-b6335914b56b,Fact Checker (News),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3023.00,onet_url,"News Analysts, Reporters, and Journalists",4,39250,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3023.00,2026-05-18T02:13:24.120241+00:00
4a784241-d003-4084-aa79-523f2534bd93,Drop-Shipping Store Owner,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 5 implies 4",,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-08-04T03:15:33.893379+00:00
4a7a38b4-eb1c-4dfe-8303-edec1b944086,Performance Rights Licensing Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,13-1011.00,onet_url,"Agents and Business Managers of Artists, Performers, and Athletes",4,12620,yes,yes,no,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/13-1011.00,2026-05-28T02:02:46.645428+00:00
4a8ba467-3859-4a41-966a-3ee44255fcf1,Wig Designer (Theatrical),VERIFIED,O*NET+CareerOneStop+BLS OES,39-5012.00,onet_url,"Hairdressers, Hairstylists, and Cosmetologists",3,305710,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/39-5012.00,2026-06-17T02:41:12.99332+00:00
4a9360a3-de6f-46cc-9d6d-fd48841f4c0c,Underwriting Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2053.00,title_exact,Insurance Underwriters,4,105420,yes,yes,yes,yes,"industry: O*NET SOC 13-2053.00 maps to Business & Finance, row has Healthcare & Medicine",,Healthcare & Medicine,https://www.bls.gov/ooh/business-and-financial-operations/insurance-underwriters.htm,2026-04-22T02:52:34.616352+00:00
4a9783bd-05d5-4d65-8f13-5a9019e55422,Nonprofit Board Member,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-9151.00,onet_url,Social and Community Service Managers,4,209330,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/11-9151.00,2026-04-22T02:52:31.20659+00:00
4ab19e51-5684-44be-91d4-044fa4205a8b,Pharmaceutical Microbiologist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,19-1022.00,onet_base,Microbiologists,4,18940,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/19-1022.01,2026-06-21T02:41:04.041148+00:00
4ab56991-d536-416c-bcad-464bc857d74d,Language Arts Specialist (Dyslexia),VERIFIED,O*NET+BLS OOH+BLS OES,25-2059.00,onet_url,"Special Education Teachers, All Other",,33930,yes,no,yes,yes,,,Education & Coaching,https://www.onetonline.org/link/summary/25-2059.00,2026-08-06T03:13:37.617708+00:00
4ab6ea6d-20de-4533-80f6-d50d796c574a,Arts Residency Coordinator,VERIFIED,O*NET+CareerOneStop+BLS OES,11-9033.00,onet_url,"Education Administrators, Postsecondary",5,180470,yes,yes,no,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/11-9033.00,2026-06-23T04:02:48.068967+00:00
4adc5cad-22e1-44a2-ae86-55ee04ce2d52,Hardware Engineer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,17-2071.00,onet_url,Electrical Engineers,4,198750,yes,yes,yes,yes,,,Science & Research,https://www.onetonline.org/link/summary/17-2071.00,2026-04-22T02:52:32.271017+00:00
4aeee544-cab4-4ed2-b5c9-5e25a86c32d1,Consulting Group Owner,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,title_exact,Management Analysts,4,898280,yes,yes,yes,yes,,,Supply Chain & Operations,https://www.bls.gov/ooh/management/management-analysts.htm,2026-04-22T02:52:34.239097+00:00
4af9e43b-6000-4025-ae55-fe8e65fda408,Marching Arts Director,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-2042.00,onet_base,Musicians and Singers,4,36180,yes,yes,yes,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-2042.01,2026-07-11T03:18:12.760281+00:00
4afa9a88-a4a2-4480-9785-91fa0f19fc57,"Costume Designer (Theater, Film, TV)",VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1022.00,onet_url,Fashion Designers,3,21450,yes,yes,yes,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/27-1022.00,2026-06-01T02:39:34.130417+00:00
4b1eef18-7ed9-4544-9cd0-a892caea68ae,Crisis Intervention Specialist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,21-1093.00,onet_url,Social and Human Service Assistants,4,437860,yes,yes,yes,yes,,,Healthcare & Medicine,https://www.onetonline.org/link/summary/21-1093.00,2026-04-22T02:52:29.206458+00:00
4b215253-1b87-4d30-ac5d-23113202e0ee,Virtual Events Platform Founder,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,,,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-08-09T02:06:35.679642+00:00
4b2abc03-dd87-4a87-be66-154ae5734d3c,Performance Nutrition Specialist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-1031.00,onet_url,Dietitians and Nutritionists,5,77570,yes,yes,yes,yes,,,Sports & Fitness,https://www.onetonline.org/link/summary/29-1031.00,2026-06-15T02:43:17.642126+00:00
4b38d08f-af8e-4213-b7da-23c3f38c7b1a,Coral Reef Restoration Specialist,VERIFIED,O*NET+CareerOneStop+BLS OES,19-1013.00,onet_url,Soil and Plant Scientists,5,15730,yes,yes,no,yes,,,Environment & Sustainability,https://www.onetonline.org/link/summary/19-1013.00,2026-08-07T02:58:26.658026+00:00
4b42c163-cc8a-4539-830d-e714ffb99313,Language Arts Teacher,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,2026-04-22T02:52:33.477982+00:00
4b57890d-7b25-438c-949f-a9af1e799181,Investment Banker,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-2051.00,onet_url,Financial and Investment Analysts,4,361980,yes,yes,yes,yes,"industry: O*NET SOC 13-2051.00 maps to Business & Finance, row has Science & Research",,Science & Research,https://www.onetonline.org/link/summary/13-2051.00,2026-04-22T02:52:32.680575+00:00
4b68fb43-19df-4c77-b607-cb103569cd01,Software Engineer Manager,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,15-1252.00,onet_url,Software Developers,4,1687890,yes,yes,yes,yes,"industry: O*NET SOC 15-1252.00 maps to Tech & Engineering, row has Architecture & Urban Planning",,Architecture & Urban Planning,https://www.onetonline.org/link/summary/15-1252.00,2026-04-22T02:52:31.845128+00:00
4b8ed1b1-32d8-4cf2-b740-5420177954a3,Interaction Designer (UX),VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1027.00,onet_url,Set and Exhibit Designers,5,10630,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1027.00,2026-06-05T02:15:39.297613+00:00
4b9143b2-518d-44ff-88d6-987fb3ce54b2,Extended Reality (XR) Infrastructure Architect,VERIFIED,O*NET+CareerOneStop+BLS OES,15-1255.00,onet_url,Web and Digital Interface Designers,4,113330,yes,yes,no,yes,,,Tech & Engineering,https://www.onetonline.org/link/summary/15-1255.00,2026-08-13T02:26:35.170474+00:00
4b98c4cd-3834-4833-9b7f-81997dce4ac1,Wellness Program Director,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,39-9032.00,onet_url,Recreation Workers,4,331490,yes,yes,yes,yes,"industry: O*NET SOC 39-9032.00 maps to Hospitality & Events, row has Sports & Fitness",,Sports & Fitness,https://www.onetonline.org/link/summary/39-9032.00,2026-06-24T04:06:57.221675+00:00
4ba9bba7-5edd-458f-bd85-0e39d231428b,Franchise Marketer,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OES,11-2021.00,onet_url,Marketing Managers,4,395240,yes,yes,no,yes,"industry: O*NET SOC 11-2021.00 maps to Marketing & Communications, row has Entrepreneurship",,Entrepreneurship,https://www.onetonline.org/link/summary/11-2021.00,2026-07-07T03:58:04.920539+00:00
4bbdc841-d9cf-42e8-84b6-be17b4c2a53c,Social Media Influencer Entrepreneur,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,13-1111.00,title_exact,Management Analysts,4,898280,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 4 implies 3",,Marketing & Communications,https://www.bls.gov/ooh/business-and-financial-operations/management-analysts.htm,2026-04-22T02:52:34.05043+00:00
4bc078f4-5acb-4e86-8d50-5d0b30818f2a,Fintech App Founder,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",Entrepreneurship,https://www.bls.gov/ooh/business-and-financial/entrepreneurs.htm,2026-04-22T02:52:33.087307+00:00
4bc882d6-5154-4848-9411-adba0e45b9e0,Augmented Reality Experience Designer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1014.00,onet_url,Special Effects Artists and Animators,4,19970,yes,yes,yes,yes,,,Design & Creative,https://www.onetonline.org/link/summary/27-1014.00,2026-06-15T02:43:41.884589+00:00
4bca9a6e-1a5d-4713-97e2-894ffceca555,Hyperlocal Delivery Startup Founder,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 5 implies 4",,Entrepreneurship,https://www.onetonline.org/link/summary/11-1011.00,2026-06-01T02:39:06.188591+00:00
4bcd7a02-b7bb-400d-932d-c6f2843305e2,Sustainability Communications Manager,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,,,Marketing & Communications,https://www.onetonline.org/link/summary/27-3031.00,2026-04-22T02:52:33.477982+00:00
4bd24a16-0d14-4ca1-96fe-481342dfde80,Scenographer,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-1027.00,onet_url,Set and Exhibit Designers,5,10630,yes,yes,yes,yes,,,Arts & Performance,https://www.onetonline.org/link/summary/27-1027.00,2026-05-30T02:01:53.983105+00:00
4be87bf5-e9d6-4adf-8e42-36c42a83fd56,Sports Rehabilitation Therapist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,29-9091.00,title_exact,Athletic Trainers,5,30500,yes,yes,yes,yes,,,Sports & Fitness,https://www.bls.gov/ooh/healthcare-support/athletic-trainers.htm,2026-06-28T04:23:19.561336+00:00
4bf0fc52-f215-49db-98c8-10a0ea40bd2d,Art Gallery Director,VERIFIED BUT FLAGGED,O*NET+BLS OES,11-9199.00,onet_url,"Managers, All Other",,622190,yes,no,no,yes,"industry: O*NET SOC 11-9199.00 maps to Business & Finance, row has Arts & Performance",,Arts & Performance,https://www.onetonline.org/link/summary/11-9199.00,2026-04-22T02:52:32.905098+00:00
4bf9ce38-101e-477f-8ef9-294a25447a6f,Social Media Content Strategist (Media),VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3031.00,onet_url,Public Relations Specialists,4,283380,yes,yes,yes,yes,"industry: O*NET SOC 27-3031.00 maps to Marketing & Communications, row has Media & Journalism",,Media & Journalism,https://www.onetonline.org/link/summary/27-3031.00,2026-06-15T02:44:49.559239+00:00
4bfaea20-b331-4a48-b8b0-fa30b2c714a3,Science Teacher,UNVERIFIABLE,,,,,,,no,no,no,no,,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,2026-04-22T02:52:32.680575+00:00
4c02782e-e221-4cf0-b43a-6da4d104b69a,Coast Guard Officer,VERIFIED,O*NET+BLS OOH,55-1019.00,onet_url,"Military Officer Special and Tactical Operations Leaders, All Other",,,yes,no,yes,no,,,Law & Government,https://www.onetonline.org/link/summary/55-1019.00,2026-04-29T02:00:59.113899+00:00
4c093e86-69d3-4ace-80a9-f6601b186572,Makeup Artist (Film/Theater),VERIFIED,O*NET+CareerOneStop+BLS OES,39-5091.00,onet_url,"Makeup Artists, Theatrical and Performance",3,2340,yes,yes,no,yes,,,Fashion & Beauty,https://www.onetonline.org/link/summary/39-5091.00,2026-05-14T02:08:55.343147+00:00
4c1bdc60-c4e2-45a4-aed6-112f294c3ecc,Grant Writing Communications Specialist,VERIFIED,O*NET+CareerOneStop+BLS OOH+BLS OES,27-3042.00,onet_url,Technical Writers,4,45500,yes,yes,yes,yes,,,Media & Journalism,https://www.onetonline.org/link/summary/27-3042.00,2026-07-26T03:32:46.692841+00:00
4c2cde5d-cc2a-416b-8352-4da150bed932,Gym Owner/Operator,VERIFIED BUT FLAGGED,O*NET+CareerOneStop+BLS OOH+BLS OES,11-1011.00,onet_url,Chief Executives,5,204350,yes,yes,yes,yes,"requirements: text implies level 1, O*NET Job Zone 5 implies 4",,Sports & Fitness,https://www.onetonline.org/link/summary/11-1011.00,2026-04-22T02:52:34.239097+00:00
4c33c8b6-6536-4e90-bad7-11a5bce8691f,Educational Diagnostician,UNVERIFIABLE,,,,,,,no,no,no,no,,"cited SOC 19-3031.02 is not in the O*NET taxonomy, and neither is its base",Education & Coaching,https://www.onetonline.org/link/summary/19-3031.02,2026-04-22T02:52:34.05043+00:00
