id,title,primary_industry,source_url,note,candidate_soc,candidate_onet_title,candidate_tier,candidate_coverage,created_at
4fd2c2bb-a5b7-461e-839a-665243c9a8b5,Licensed Premises Owner (Bar/Pub),Entrepreneurship,https://www.bls.gov/ooh/management/general-managers-and-top-executives.htm,"bls.gov OOH slug ""general-managers-and-top-executives"" matches no O*NET occupation title",29-2061.00,Licensed Practical and Licensed Vocational Nurses,weak,0.33,2026-04-26T06:30:35.29428+00:00
500af9d7-0188-416a-b689-3d11a15dc12e,Freelance Marketplace Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-05-18T02:12:57.862833+00:00
50696e3e-1b71-4dc8-9288-6d25068a136d,Soil Health Specialist,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.02,"cited SOC 19-4091.02 is not in the O*NET taxonomy, and neither is its base",15-1211.01,Health Informatics Specialists,strong,0.67,2026-04-22T02:52:33.295118+00:00
5089b129-f15a-43c9-8c6e-7c4eb80fd22f,Wedding Venue Director,Hospitality & Events,https://www.onetonline.org/link/summary/39-1021.00,"cited SOC 39-1021.00 is not in the O*NET taxonomy, and neither is its base",11-9161.00,Emergency Management Directors,weak,0.33,2026-04-22T02:52:30.082186+00:00
50949a85-2e92-4e8e-a505-7706ec03610b,Direct-to-Consumer Brand Founder,Marketing & Communications,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",weak,0.25,2026-04-22T02:52:34.465719+00:00
50fb9bd9-76c0-4eb0-8898-05bee93314dd,Podcast Host (Independent),Media & Journalism,https://www.bls.gov/ooh/media-and-communication/broadcasters-and-sound-engineering-technicians.htm,"bls.gov OOH slug ""broadcasters-and-sound-engineering-technicians"" matches no O*NET occupation title",35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",strong,0.50,2026-05-08T02:05:18.984416+00:00
5116dd85-3d60-4231-b474-cbde7b288b9b,Perinatology Specialist,Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,strong,0.50,2026-06-28T04:21:43.603059+00:00
51647a4e-10c7-45dd-864b-8ec1c1da1240,Hotel Front Office Manager,Hospitality & Events,https://www.bls.gov/ooh/management/hotel-motel-and-resort-managers.htm,"bls.gov OOH slug ""hotel-motel-and-resort-managers"" matches no O*NET occupation title",11-1021.00,General and Operations Managers,weak,0.25,2026-04-23T06:31:01.359747+00:00
51aeef99-5688-4a3f-bb00-601dcf68c29e,Quality Assurance Analyst,Supply Chain & Operations,https://www.onetonline.org/link/summary/19-4011.00,"cited SOC 19-4011.00 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,full,1.00,2026-04-22T02:52:31.660242+00:00
51f68839-d80b-493c-9d4a-02f6d3cab07b,Live Events Producer,Arts & Performance,https://www.onetonline.org/link/summary/27-2014.01,"cited SOC 27-2014.01 is not in the O*NET taxonomy, and neither is its base",13-1121.00,"Meeting, Convention, and Event Planners",weak,0.33,2026-08-09T02:06:25.854434+00:00
52f26cde-7982-4797-8e0c-abd822bfa6b6,News Producer (Broadcast),Media & Journalism,https://www.bls.gov/ooh/media-and-communication/radio-and-television-broadcasters.htm,"bls.gov OOH slug ""radio-and-television-broadcasters"" matches no O*NET occupation title",27-2012.00,Producers and Directors,strong,0.50,2026-04-22T03:24:27.228105+00:00
52f555b9-6d53-464e-b2d7-6eaf62dd6b02,Freelance Fact-Checker,Media & Journalism,https://www.onetonline.org/link/summary/27-3022.00,"cited SOC 27-3022.00 is not in the O*NET taxonomy, and neither is its base",43-4041.00,"Credit Authorizers, Checkers, and Clerks",weak,0.33,2026-06-17T02:42:30.24045+00:00
5311bf30-fa45-4561-bbcc-414c052140fc,Adult Education Program Director,Education & Coaching,https://www.bls.gov/ooh/education-training-and-library/instructional-coordinators-and-curriculum-specialists.htm,"bls.gov OOH slug ""instructional-coordinators-and-curriculum-specialists"" matches no O*NET occupation title",21-2021.00,"Directors, Religious Activities and Education",strong,0.50,2026-06-01T02:40:40.621745+00:00
53d86ab4-1c26-4efa-850e-087c957410cf,Medical Technologist (Laboratory),Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/clinical-laboratory-technologists-and-technicians.htm,"bls.gov OOH slug ""clinical-laboratory-technologists-and-technicians"" matches no O*NET occupation title",29-2011.00,Medical and Clinical Laboratory Technologists,full,1.00,2026-07-29T03:15:10.648921+00:00
54843442-880f-4ce0-9776-2ee2daa69028,Wildlife Rehabilitation Specialist,Environment & Sustainability,https://www.onetonline.org/link/summary/31-1099.00,"cited SOC 31-1099.00 is not in the O*NET taxonomy, and neither is its base",11-9121.02,Water Resource Specialists,weak,0.33,2026-05-08T02:02:24.770115+00:00
5489c09c-10a0-4006-a95d-6bdc33fe4f37,Sustainable Agriculture Consultant,Food & Culinary,https://www.onetonline.org/link/summary/13-1079.01,"cited SOC 13-1079.01 is not in the O*NET taxonomy, and neither is its base",19-4012.01,Precision Agriculture Technicians,weak,0.33,2026-04-22T02:52:30.47108+00:00
55038fc1-7ad8-412e-ab8d-b79c1aa9e45c,Cosmetics Quality Assurance Tester,Fashion & Beauty,https://www.onetonline.org/link/summary/19-4011.02,"cited SOC 19-4011.02 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,strong,0.75,2026-06-12T02:34:37.062331+00:00
55048691-54aa-4053-b664-d30d8de7bae4,Real Estate Tech Founder,Entrepreneurship,https://www.bls.gov/ooh/business-and-financial/entrepreneurs.htm,"bls.gov OOH slug ""entrepreneurs"" matches no O*NET occupation title",11-9141.00,"Property, Real Estate, and Community Association Managers",strong,0.50,2026-04-22T02:52:33.675655+00:00
569ce2bf-403b-4365-805e-a132285e9e40,Pharmaceutical Chemist,Science & Research,https://www.bls.gov/ooh/life-physical-social-science/chemists-and-materials-scientists.htm,"bls.gov OOH slug ""chemists-and-materials-scientists"" matches no O*NET occupation title",19-2031.00,Chemists,strong,0.50,2026-05-02T01:50:12.56485+00:00
56c6c0f8-134c-4b2a-8ebe-a7b7fe8f705b,Virtual Boutique Owner,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",,,none,,2026-07-01T04:23:40.873533+00:00
56e7bbbb-e83c-441e-875d-56f6104cc592,Astrophysicist,Fashion & Beauty,https://www.bls.gov/ooh/life-physical-social-science/physicists-and-astronomers.htm,"bls.gov OOH slug ""physicists-and-astronomers"" matches no O*NET occupation title",,,none,,2026-04-22T02:52:29.422718+00:00
56ef0650-defc-4ef5-90c4-ff23d1902b74,Radio Producer,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/radio-and-television-broadcasters.htm,"bls.gov OOH slug ""radio-and-television-broadcasters"" matches no O*NET occupation title",17-2072.01,Radio Frequency Identification Device Specialists,strong,0.50,2026-04-22T02:52:29.856816+00:00
5736ca87-9f11-4680-96ba-e15211b0e705,Music Teacher (Private),Education & Coaching,https://www.bls.gov/ooh/education-training-and-library/music-teachers.html,source_url is not an O*NET or BLS OOH link: https://www.bls.gov/ooh/education-training-and-library/music-teachers.html,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",full,1.00,2026-07-03T03:49:06.782365+00:00
5744d237-fecb-44db-868c-a672164c535e,Seasonal Business Owner,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",weak,0.33,2026-07-22T03:19:35.625843+00:00
57498d0a-8ea7-4b03-8d1c-ac4c09118897,Nonprofit Technology Director,Social Impact & Nonprofit,https://www.onetonline.org/link/summary/15-1131.00,"cited SOC 15-1131.00 is not in the O*NET taxonomy, and neither is its base",11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,weak,0.33,2026-04-22T02:52:30.082186+00:00
57bed206-78d9-4ffc-aabd-7bae27487ede,Specialty Food Brand Founder,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",11-9051.00,Food Service Managers,weak,0.25,2026-05-03T01:51:45.746394+00:00
5887f41e-bc7f-4cac-ae4c-fa329df96f4c,Impact Measurement Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-06-15T02:43:48.8354+00:00
590a7c36-01c5-42b1-bc96-7655101ae038,HealthTech Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-05-03T01:51:40.534036+00:00
594bc14b-af6f-4634-b11c-e2945866604f,Food Waste Reduction Specialist,Environment & Sustainability,https://www.onetonline.org/link/summary/19-4091.00,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",11-9051.00,Food Service Managers,weak,0.25,2026-08-02T03:29:40.977144+00:00
59baa732-8436-45e2-b81c-51614a52c26e,Metaverse Event Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurship.htm,"bls.gov OOH slug ""entrepreneurship"" matches no O*NET occupation title",13-1121.00,"Meeting, Convention, and Event Planners",weak,0.33,2026-06-23T04:04:15.947756+00:00
59c2e463-28b9-498f-8227-dfc0f2f5c22d,Otolaryngologist (ENT Specialist),Healthcare & Medicine,https://www.bls.gov/ooh/healthcare-practitioners-and-technical-occupations/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",,,none,,2026-07-29T03:15:04.097237+00:00
5a36928f-0350-4313-84b6-9bacf3e8d631,Niche Content Network Founder,Entrepreneurship,https://www.bls.gov/ooh/management/self-employed-workers.htm,"bls.gov OOH slug ""self-employed-workers"" matches no O*NET occupation title",15-1231.00,Computer Network Support Specialists,weak,0.25,2026-06-15T02:42:37.663926+00:00
5af58799-3e12-4870-8d5b-cd091c36f40b,Licensing Business Founder,Entrepreneurship,https://www.bls.gov/ooh/management/general-managers-and-top-executives.htm,"bls.gov OOH slug ""general-managers-and-top-executives"" matches no O*NET occupation title",13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",weak,0.33,2026-04-22T02:52:34.465719+00:00
5b29584c-800f-4140-b546-f61ee17bca0a,Shopify Store Developer,Entrepreneurship,https://www.onetonline.org/link/summary/15-1257.00,"cited SOC 15-1257.00 is not in the O*NET taxonomy, and neither is its base",15-1252.00,Software Developers,weak,0.33,2026-05-28T02:01:26.362422+00:00
5b8b50b4-67aa-4bc5-96ba-1d1b836c8b4b,Quality Assurance Analyst (Pharma),Science & Research,https://www.onetonline.org/link/summary/19-4011.02,"cited SOC 19-4011.02 is not in the O*NET taxonomy, and neither is its base",15-1253.00,Software Quality Assurance Analysts and Testers,full,1.00,2026-05-22T02:14:00.320382+00:00
5bbf7750-631a-46e3-abd2-b37c568ab8df,Orthopedic Sports Medicine Physician,Sports & Fitness,https://www.bls.gov/ooh/healthcare-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.06,Sports Medicine Physicians,strong,0.75,2026-07-30T02:48:32.197441+00:00
5c05267b-e782-4671-bce5-0f4e42d94cf6,Video Journalist,Media & Journalism,https://www.bls.gov/ooh/media-and-communication/reporters-and-correspondents.htm,"bls.gov OOH slug ""reporters-and-correspondents"" matches no O*NET occupation title",15-1255.01,Video Game Designers,strong,0.50,2026-04-22T02:52:30.082186+00:00
5c0d722c-b8db-4187-afa9-a634377fd7f6,Athletic Trainer (College Sports),Sports & Fitness,https://www.onetonline.org/link/summary/29-2071.00,"cited SOC 29-2071.00 is not in the O*NET taxonomy, and neither is its base",29-9091.00,Athletic Trainers,full,1.00,2026-04-27T07:59:30.585395+00:00
5c658fb6-ec19-4da6-8299-dfe0f7c94f78,Adult Education Coordinator,Education & Coaching,https://www.bls.gov/ooh/education-training-and-library/instructional-coordinators-and-training-specialists.htm,"bls.gov OOH slug ""instructional-coordinators-and-training-specialists"" matches no O*NET occupation title",11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",weak,0.33,2026-04-22T02:52:30.47108+00:00
5c751ee3-c676-4090-814a-2d918466fb9b,Health Tech Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9111.00,Medical and Health Services Managers,weak,0.25,2026-04-27T08:00:48.531914+00:00
5c908f7a-2750-4457-9785-6d904ef51321,STEM Literacy Specialist,Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",11-9121.02,Water Resource Specialists,weak,0.33,2026-07-07T03:56:53.455074+00:00
5ca49915-3e5e-4d98-bc4d-4639ed04a8d7,Circular Economy Startup Founder,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",,,none,,2026-06-30T04:07:32.971164+00:00
5caecb6c-c318-4d79-a51b-6d311b1ce74a,Healthcare Technology Entrepreneur,Entrepreneurship,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,weak,0.33,2026-04-22T02:52:33.295118+00:00
5ce69299-ba69-44a2-9976-7686ddca873d,Convention & Visitors Bureau Manager,Hospitality & Events,https://www.onetonline.org/link/summary/11-2031.00,"cited SOC 11-2031.00 is not in the O*NET taxonomy, and neither is its base",11-1021.00,General and Operations Managers,weak,0.25,2026-07-05T04:01:14.378491+00:00
5cfeb1bc-8984-4526-b2d2-f53827f18538,Fashion E-commerce Founder,Marketing & Communications,https://www.bls.gov/ooh/management/entrepreneurs-and-self-employed-workers.htm,"bls.gov OOH slug ""entrepreneurs-and-self-employed-workers"" matches no O*NET occupation title",27-1022.00,Fashion Designers,weak,0.33,2026-04-22T02:52:29.422718+00:00
5d2829cc-1b93-4619-a104-16ac5a42c74c,Laboratory Animal Technician,Science & Research,https://www.onetonline.org/link/summary/31-1013.00,"cited SOC 31-1013.00 is not in the O*NET taxonomy, and neither is its base",29-2012.00,Medical and Clinical Laboratory Technicians,strong,0.67,2026-05-08T02:05:43.09752+00:00
5d3ff567-5e39-4974-9469-a4cb511973cd,Pharmaceutical Formulation Scientist,Healthcare & Medicine,https://www.bls.gov/ooh/life-physical-social-science/chemists-and-materials-scientists.htm,"bls.gov OOH slug ""chemists-and-materials-scientists"" matches no O*NET occupation title",15-1221.00,Computer and Information Research Scientists,weak,0.33,2026-04-22T02:52:31.845128+00:00
5dacd8d9-c201-4d43-9727-7cf22b4fadda,Environmental Test Technician,Science & Research,https://www.onetonline.org/link/summary/19-4091.00,"cited SOC 19-4091.00 is not in the O*NET taxonomy, and neither is its base",17-3025.00,Environmental Engineering Technologists and Technicians,strong,0.67,2026-05-29T02:07:20.780536+00:00
5dadca8b-e16e-4e7f-a226-ede6a45f21b5,Quantum Algorithm Designer,Science & Research,https://www.onetonline.org/link/summary/15-1256.00,"cited SOC 15-1256.00 is not in the O*NET taxonomy, and neither is its base",15-1255.00,Web and Digital Interface Designers,weak,0.33,2026-04-22T02:52:33.295118+00:00
5dbbc2f0-ab71-437f-84b3-cde3197abc02,ESL Teacher (International Schools),Education & Coaching,https://www.bls.gov/ooh/education-and-training/high-school-teachers.htm,"bls.gov OOH slug ""high-school-teachers"" matches no O*NET occupation title",25-1011.00,"Business Teachers, Postsecondary",full,1.00,2026-04-22T06:25:56.65276+00:00
5dbdd46a-ab15-46fd-819d-76bffd9f3daf,Homeschool Education Consultant,Education & Coaching,https://www.onetonline.org/link/summary/25-9041.00,"cited SOC 25-9041.00 is not in the O*NET taxonomy, and neither is its base",11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",weak,0.33,2026-07-25T03:17:47.963564+00:00
5dd0f4a1-6377-4fe5-9b65-2bfbe1aab9e9,Science Museum Director,Science & Research,https://www.bls.gov/ooh/management/museum-curators-and-archivists.htm,"bls.gov OOH slug ""museum-curators-and-archivists"" matches no O*NET occupation title",11-9121.00,Natural Sciences Managers,weak,0.33,2026-07-11T03:19:20.304661+00:00
5df0e8df-71b5-4061-994c-ce71b7fe33b3,Physical Medicine and Rehabilitation Physician,Sports & Fitness,https://www.bls.gov/ooh/healthcare-practitioner-and-technical/physicians-and-surgeons.htm,"bls.gov OOH slug ""physicians-and-surgeons"" matches no O*NET occupation title",29-1229.04,Physical Medicine and Rehabilitation Physicians,full,1.00,2026-04-22T02:52:34.239097+00:00
