id,name,old_source_url,new_source_url,soc_code,occupation,confidence
5749c93c-bfb8-4e27-b344-e140634dc726,Copy Writer,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
57763f57-c434-4f52-abc2-861908b074e5,Biotechnology Specialist,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
5777aebd-abf0-4c1e-8a16-e0fe564d7683,ESL Teacher (English as Second Language),https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
57923e76-5fd8-4009-b97f-9c96693c6d8a,Movement Choreographer,https://www.bls.gov/ooh/entertainment-and-sports/dancers-and-choreographers.htm,https://www.onetonline.org/link/summary/27-2031.00,27-2031.00,Dancers,auto
5795754d-6267-4d53-bd2d-eb49bf192d57,Mobile App Developer Entrepreneur,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
57a1ca6e-050e-436d-850c-ffbc77a18b95,Performance Artist,https://www.bls.gov/ooh/entertainment-and-sports/actors.htm,https://www.onetonline.org/link/summary/27-2011.00,27-2011.00,Actors,auto
57cb268c-e9f6-494b-8677-aae1dc7422b3,Insurance Technology Developer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
584d1946-a2b1-4819-883d-a351ae7960a9,Prosecutor,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
585c9f04-9925-4855-91bd-8fcdec3696a1,Software Engineer (Backend),https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
58fb1118-e003-4667-8f32-acf69f4b41a3,"Tutor (In-Person, Speciality Subject)",https://www.bls.gov/ooh/education-training-and-library/high-school-teachers.htm,https://www.onetonline.org/link/summary/25-2031.00,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",hand-verified
595b05c1-ae0d-4a9f-a2cb-3f10385ca951,Regulatory Affairs Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
59ad115e-5b1c-4ed0-8578-7f90d39a37a4,Intellectual Property Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
5a4fa759-b94e-41d8-8c8f-9bf3eeafb82a,License Plate Recognition Software Startup Founder,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
5aa6010e-263a-4b78-a056-bde1159906b5,Compliance Officer,https://www.bls.gov/ooh/business-and-financial/compliance-officers.htm,https://www.onetonline.org/link/summary/13-1041.00,13-1041.00,Compliance Officers,auto
5ad62108-184f-4458-bec4-1c36534fc7e0,Water Conservation Manager,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-scientists-and-specialists.htm,https://www.onetonline.org/link/summary/19-2041.00,19-2041.00,"Environmental Scientists and Specialists, Including Health",auto
5b316ff8-2456-4d8b-88a0-87b8846fe579,Investment Banker (Mergers & Acquisitions),https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,https://www.onetonline.org/link/summary/13-2051.00,13-2051.00,Financial and Investment Analysts,auto
5b45bc6c-f8c3-4a0d-863a-e24f7d742dda,Elementary School Teacher,https://www.bls.gov/ooh/education-training-and-library/kindergarten-and-elementary-school-teachers.htm,https://www.onetonline.org/link/summary/25-2021.00,25-2021.00,"Elementary School Teachers, Except Special Education",hand-verified
5b60d640-1248-43cb-b3e1-6f7a3382f866,Feature Writer,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
5b9628a4-c197-47a8-91ce-f1619d09eb64,STEM Education Manager,https://www.bls.gov/ooh/education-training-and-library/instructional-coordinators.htm,https://www.onetonline.org/link/summary/25-9031.00,25-9031.00,Instructional Coordinators,auto
5c25906c-7da7-4f95-9ebc-e8c39d4ab1ef,Nonprofit Law Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
5c25f5be-6705-4e76-b5b9-5a673561b87f,Mission-Driven Startup Founder,https://www.bls.gov/ooh/management/top-executives.htm,https://www.onetonline.org/link/summary/11-1011.00,11-1011.00,Chief Executives,hand-verified
5c53126f-eb98-4104-b994-555d75e255ff,Legal Aid Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
5cd9b8e6-5bfc-4aa2-a902-60baadb5988b,Newsletter Editor,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
5cf46f35-ba4a-4104-87ba-a4c9e718433c,Logistics Analyst,https://www.bls.gov/ooh/business-and-financial/logisticians.htm,https://www.onetonline.org/link/summary/13-1081.00,13-1081.00,Logisticians,auto
5d6e2c74-ee6b-4f58-bbb5-7685d4a06f26,Personal Trainer Certification Specialist,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
5d75ace1-cd56-495e-8a4c-994e5b80afe2,Science Explainer Video Creator,https://www.bls.gov/ooh/arts-and-design/multimedia-artists-and-animators.htm,https://www.onetonline.org/link/summary/27-1014.00,27-1014.00,Special Effects Artists and Animators,hand-verified
5d9b2151-d8dd-48ce-9517-8188bbba819c,Independent Substack/Newsletter Creator,https://www.bls.gov/ooh/media-and-communication/writers-and-authors.htm,https://www.onetonline.org/link/summary/27-3043.00,27-3043.00,Writers and Authors,auto
5da5c557-6357-4b18-b885-fc80ad56253c,Marine Conservation Officer,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
5e249e0d-82fa-4893-ac21-092e4a29c823,Appellate Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
5e3d86e1-6b84-485f-8ae2-b7ac5fe404d8,Voiceover Actor,https://www.bls.gov/ooh/entertainment-and-sports/actors.htm,https://www.onetonline.org/link/summary/27-2011.00,27-2011.00,Actors,auto
5e3fa746-bbc6-410b-8c32-cf9189a92fb0,Boutique Owner,https://www.bls.gov/ooh/sales/retail-sales-workers.htm,https://www.onetonline.org/link/summary/41-1011.00,41-1011.00,First-Line Supervisors of Retail Sales Workers,auto
5e42dfa2-bfb1-4066-a934-6a8b51b17180,Federal Agent (DEA),https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
5eadf6c5-423c-4fbf-90b9-9a2bcc574298,Cross-Training Coach,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
5ee74b3c-1521-4cad-9e06-14827a83d93d,Cosmetology Salon Owner,https://www.bls.gov/ooh/personal-care-and-service/barbers-hairdressers-and-cosmetologists.htm,https://www.onetonline.org/link/summary/39-5011.00,39-5011.00,Barbers,auto
5f000910-7b7b-4d2a-aaec-93b0e0b47330,Cybersecurity Analyst,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
600f0ef9-319a-4c00-a42f-0651654c307b,Supreme Court Clerk,https://www.bls.gov/ooh/legal/judges-and-hearing-officers.htm,https://www.onetonline.org/link/summary/23-1021.00,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",auto
6042a81d-e868-402f-811a-026bdd9164cd,University Professor (Department Chair),https://www.bls.gov/ooh/education-training-and-library/postsecondary-teachers.htm,https://www.onetonline.org/link/summary/25-1199.00,25-1199.00,"Postsecondary Teachers, All Other",auto
6079b1a9-4300-43b4-adc3-dd6cedb8ab86,Police Captain,https://www.bls.gov/ooh/protective-service/police-and-detectives.htm,https://www.onetonline.org/link/summary/33-3051.00,33-3051.00,Police and Sheriff's Patrol Officers,hand-verified
612f69d1-43b3-44de-9229-79a94aa7c2ef,Circular Fashion Designer,https://www.bls.gov/ooh/arts-and-design/fashion-designers.htm,https://www.onetonline.org/link/summary/27-1022.00,27-1022.00,Fashion Designers,auto
62254b50-96be-422d-814b-004c1e9fff47,Data Visualization Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
628b37ee-d5ee-40ed-bda1-bc7a931cab17,Content Producer,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
62a7c1b7-a77d-429e-90e1-b433bdfc9590,Probation Officer,https://www.bls.gov/ooh/community-and-social-service/probation-officers-and-correctional-treatment-specialists.htm,https://www.onetonline.org/link/summary/21-1092.00,21-1092.00,Probation Officers and Correctional Treatment Specialists,auto
62b6d2df-fb7f-4d36-9ace-7047a4f65a59,Physicist (Applied),https://www.bls.gov/ooh/life-physical-and-social-science/physicists-and-astronomers.htm,https://www.onetonline.org/link/summary/19-2011.00,19-2011.00,Astronomers,auto
63061e76-7ce1-4d1e-a023-eb4b4e01f38b,Security Software Engineer,https://www.bls.gov/ooh/computer-and-information-technology/information-security-analysts.htm,https://www.onetonline.org/link/summary/15-1212.00,15-1212.00,Information Security Analysts,auto
6316a01a-e7e2-4e83-bc26-4a56877ce014,Strength Trainer,https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
638eda61-4fdd-462b-8dc3-b787fe7f5263,Labor Relations Manager (Government),https://www.bls.gov/ooh/business-and-financial/human-resources-specialists.htm,https://www.onetonline.org/link/summary/13-1071.00,13-1071.00,Human Resources Specialists,auto
63aa3502-8aa1-4c6d-b6e3-91ed0b2358e4,Technical Writer (Documentation),https://www.bls.gov/ooh/media-and-communication/technical-writers.htm,https://www.onetonline.org/link/summary/27-3042.00,27-3042.00,Technical Writers,auto
6464723e-a698-4de9-a191-73bf44d04dfb,Substance Abuse Counselor,https://www.bls.gov/ooh/community-and-social-service/substance-abuse-and-behavioral-disorder-counselors.htm,https://www.onetonline.org/link/summary/21-1011.00,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,auto
64681d2c-ca17-4a66-8073-91f1c9e16845,Financial Advisor (Independent),https://www.bls.gov/ooh/business-and-financial/personal-financial-advisors.htm,https://www.onetonline.org/link/summary/13-2052.00,13-2052.00,Personal Financial Advisors,auto
649e02fa-d9cc-4a3e-977b-3205746356c0,Election Protection Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
64d89d52-941c-44a9-b64a-fe53e99dcf8f,Fact-Checker (News Organization),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
64e82fb5-10f9-449a-ac7a-34b3d01510e3,Air Quality Monitoring Technician,https://www.bls.gov/ooh/life-physical-and-social-science/environmental-science-and-protection-technicians.htm,https://www.onetonline.org/link/summary/19-4042.00,19-4042.00,"Environmental Science and Protection Technicians, Including Health",auto
659867c8-c08f-4b17-a66a-e1d904b34a75,Fact Checker (Publication),https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
65a9cea1-ae03-40d6-9ddf-2ac373e83811,Water Systems Engineer,https://www.bls.gov/ooh/architecture-and-engineering/civil-engineers.htm,https://www.onetonline.org/link/summary/17-2051.00,17-2051.00,Civil Engineers,auto
661a2ad3-a7d0-42bf-b91f-ddba26b49c1c,Intellectual Property Attorney,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
66904899-5f0b-4283-a80e-3e4c5e84e031,Housing Authority Director,https://www.bls.gov/ooh/management/administrative-services-managers.htm,https://www.onetonline.org/link/summary/11-3012.00,11-3012.00,Administrative Services Managers,auto
67039974-be72-4568-bbef-b2e8e55366fc,Conservation Law Specialist,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
6750aad7-1486-440c-b370-5f37662c4156,Drug Development Scientist,https://www.bls.gov/ooh/life-physical-and-social-science/biochemists-and-biophysicists.htm,https://www.onetonline.org/link/summary/19-1021.00,19-1021.00,Biochemists and Biophysicists,auto
679f81d9-2a29-4890-846f-0b6959aed768,Fitness Class Instructor (Group),https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
686cae86-8151-4baf-bb1f-dfe4c24f9c21,Social Worker (Adult Protective Services),https://www.bls.gov/ooh/community-and-social-service/social-workers.htm,https://www.onetonline.org/link/summary/21-1029.00,21-1029.00,"Social Workers, All Other",auto
687302f1-dc51-487a-b86e-2868f02374aa,Strength & Conditioning Coach (Esports),https://www.bls.gov/ooh/personal-care-and-service/fitness-trainers-and-instructors.htm,https://www.onetonline.org/link/summary/39-9031.00,39-9031.00,Exercise Trainers and Group Fitness Instructors,auto
68c3ca16-2dce-4306-ac42-d8ec990c4186,Performance Artist (Live),https://www.bls.gov/ooh/entertainment-and-sports/actors.htm,https://www.onetonline.org/link/summary/27-2011.00,27-2011.00,Actors,auto
68c5d305-0775-49fc-b43f-0c8105505677,Hazardous Materials Removal Worker,https://www.bls.gov/ooh/construction-and-extraction/hazardous-materials-removal-workers.htm,https://www.onetonline.org/link/summary/47-4041.00,47-4041.00,Hazardous Materials Removal Workers,auto
68dc2d2a-6f9e-4562-9657-ee648ae4c0cf,Music Journalist,https://www.bls.gov/ooh/media-and-communication/reporters-correspondents-and-broadcast-news-analysts.htm,https://www.onetonline.org/link/summary/27-3023.00,27-3023.00,"News Analysts, Reporters, and Journalists",hand-verified
692e50fb-efe9-421d-b8b2-3ba857d6ba57,Backend Infrastructure Engineer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
69664e1a-c9ee-4624-8d01-c7553efa1dc6,Securities Regulation Lawyer,https://www.bls.gov/ooh/legal/lawyers.htm,https://www.onetonline.org/link/summary/23-1011.00,23-1011.00,Lawyers,auto
699979b2-0ecb-4e11-8ece-92a5ca0ba5bf,Hedge Fund Manager,https://www.bls.gov/ooh/business-and-financial/financial-analysts.htm,https://www.onetonline.org/link/summary/13-2051.00,13-2051.00,Financial and Investment Analysts,auto
699e0b78-7ebb-4279-ac3b-2e41b3123941,Database Architect,https://www.bls.gov/ooh/computer-and-information-technology/database-administrators.htm,https://www.onetonline.org/link/summary/15-1242.00,15-1242.00,Database Administrators,auto
69e0e2a3-20f6-47d0-88c8-c0937bf32f57,Satellite Systems Engineer,https://www.bls.gov/ooh/architecture-and-engineering/aerospace-engineers.htm,https://www.onetonline.org/link/summary/17-2011.00,17-2011.00,Aerospace Engineers,auto
6a5655a3-4bd6-4874-b42a-365a55ba0a44,Backend Software Engineer,https://www.bls.gov/ooh/computer-and-information-technology/software-developers.htm,https://www.onetonline.org/link/summary/15-1252.00,15-1252.00,Software Developers,auto
